Cell line	File name	md5	FTP url	Assay	Description	Instrument	Cell type	Biosample	Archive	Accession type	Accession	Archive url	Cell line growing conditions for this assay	Cell line passage number for this assay	Disease status	Sex	Assay description
HPSI0814i-siqu_4	22454_3#9.cram	20dd25383804c27ec933803db6851667	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR203/ERR2039343/22454_3%239.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA4091336	ENA	RUN_ID	ERR2039343	http://www.ebi.ac.uk/ena/data/view/ERR2039343	Feeder-free	31	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0814i-siqu_4	22454_4#9.cram	2a1458143ec42a2b869fc3cf56e3a171	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR203/ERR2039353/22454_4%239.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA4091336	ENA	RUN_ID	ERR2039353	http://www.ebi.ac.uk/ena/data/view/ERR2039353	Feeder-free	31	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0913i-eika_2	15669_2#6.cram	efe48a12a1a391cb88f978a23634da2a	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR914/ERR914317/15669_2%236.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA2590621	ENA	RUN_ID	ERR914317	http://www.ebi.ac.uk/ena/data/view/ERR914317	Feeder-free	27	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550"
HPSI0913i-eika_2	15656_2#6.cram	26568bb3635ec10fce69b91741d3e856	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR914/ERR914281/15656_2%236.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA2590621	ENA	RUN_ID	ERR914281	http://www.ebi.ac.uk/ena/data/view/ERR914281	Feeder-free	27	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550"
HPSI0913i-lise_1	15669_4#1.cram	2b85a394e9e66c807f3e5d6837056647	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR914/ERR914328/15669_4%231.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA2625592	ENA	RUN_ID	ERR914328	http://www.ebi.ac.uk/ena/data/view/ERR914328	Feeder-free	27	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550"
HPSI0913i-lise_1	15656_4#1.cram	a3bdab78750b232fd37c9746c7931017	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR914/ERR914292/15656_4%231.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA2625592	ENA	RUN_ID	ERR914292	http://www.ebi.ac.uk/ena/data/view/ERR914292	Feeder-free	27	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550"
HPSI0914i-euts_3	21310_4#5.cram	2f72cfcea7ec0ce60f518ea6ce4f73ef	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR183/ERR1837013/21310_4%235.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA3755280	ENA	RUN_ID	ERR1837013	http://www.ebi.ac.uk/ena/data/view/ERR1837013	Feeder-free	10	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0914i-euts_3	19706_2#5.cram	57cfb8d665e8aac190dfb20772093532	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR159/ERR1594728/19706_2%235.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3755280	ENA	RUN_ID	ERR1594728	http://www.ebi.ac.uk/ena/data/view/ERR1594728	Feeder-free	10	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=188"
HPSI0914i-euts_3	21310_5#5.cram	873679b63d9a493e4a1b52417e781fc8	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR183/ERR1837023/21310_5%235.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA3755280	ENA	RUN_ID	ERR1837023	http://www.ebi.ac.uk/ena/data/view/ERR1837023	Feeder-free	10	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0914i-euts_3	19706_1#5.cram	466fcdaba7b4c4bce4426de8ff002b69	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR159/ERR1594718/19706_1%235.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3755280	ENA	RUN_ID	ERR1594718	http://www.ebi.ac.uk/ena/data/view/ERR1594718	Feeder-free	10	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=191"
HPSI0914i-iezw_2	20484_3#5.cram	86667c15c3ea3e9c34d4c15ad23ca0bc	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1724718/20484_3%235.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3962530	ENA	RUN_ID	ERR1724718	http://www.ebi.ac.uk/ena/data/view/ERR1724718	Feeder-free	35	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0914i-iezw_2	20509_3#5.cram	451b36cc080e11635f032878de1bb7c8	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR174/ERR1743807/20509_3%235.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA3962530	ENA	RUN_ID	ERR1743807	http://www.ebi.ac.uk/ena/data/view/ERR1743807	Feeder-free	35	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0914i-jejf_2	19535_5#5.cram	859b86b2b7b63c38662c6b6d3b8d1627	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR155/ERR1555137/19535_5%235.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3854309	ENA	RUN_ID	ERR1555137	http://www.ebi.ac.uk/ena/data/view/ERR1555137	Feeder-free	18	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=184"
HPSI0914i-jejf_2	21311_6#5.cram	cda6b3c09ce4c1734677a788a179940c	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR183/ERR1837072/21311_6%235.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA3854309	ENA	RUN_ID	ERR1837072	http://www.ebi.ac.uk/ena/data/view/ERR1837072	Feeder-free	18	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0914i-jejf_2	19706_5#5.cram	e58259f4b39e6cce8ddd09451137e19e	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR159/ERR1594758/19706_5%235.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3854309	ENA	RUN_ID	ERR1594758	http://www.ebi.ac.uk/ena/data/view/ERR1594758	Feeder-free	18	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=184"
HPSI0914i-jejf_2	21311_5#5.cram	e07b07aba7df846577caf095c3179aba	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR183/ERR1837063/21311_5%235.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA3854309	ENA	RUN_ID	ERR1837063	http://www.ebi.ac.uk/ena/data/view/ERR1837063	Feeder-free	18	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0914i-kajh_2	19888_8#3.cram	d4dc8d0730bfb8909b42d9a6775634fe	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR162/ERR1629747/19888_8%233.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3853122	ENA	RUN_ID	ERR1629747	http://www.ebi.ac.uk/ena/data/view/ERR1629747	Feeder-free	28	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0914i-kajh_2	19888_7#3.cram	7209143c46201325f57b889ec8f57589	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR162/ERR1629738/19888_7%233.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3853122	ENA	RUN_ID	ERR1629738	http://www.ebi.ac.uk/ena/data/view/ERR1629738	Feeder-free	28	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0914i-laey_6	19888_1#8.cram	8e6f60dc3d120e09ba2b8526f8a6ef5b	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR162/ERR1629683/19888_1%238.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3853161	ENA	RUN_ID	ERR1629683	http://www.ebi.ac.uk/ena/data/view/ERR1629683	Feeder-free	16	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0914i-laey_6	19888_2#8.cram	5074d241b6d11bed865e3de890b8535e	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR162/ERR1629693/19888_2%238.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3853161	ENA	RUN_ID	ERR1629693	http://www.ebi.ac.uk/ena/data/view/ERR1629693	Feeder-free	16	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0914i-ouvb_2	20484_4#8.cram	b1c084a93abedb7c520a970f845836a9	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1724731/20484_4%238.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3968781	ENA	RUN_ID	ERR1724731	http://www.ebi.ac.uk/ena/data/view/ERR1724731	Feeder-free	26	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0914i-ouvb_2	20509_4#8.cram	64c4d63ef35b611e05ac5b2e550a9507	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR174/ERR1743819/20509_4%238.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA3968781	ENA	RUN_ID	ERR1743819	http://www.ebi.ac.uk/ena/data/view/ERR1743819	Feeder-free	26	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0914i-rejf_2	22454_1#3.cram	2ed917b22bfbba590e29872b7c2de632	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR203/ERR2039317/22454_1%233.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA3962628	ENA	RUN_ID	ERR2039317	http://www.ebi.ac.uk/ena/data/view/ERR2039317	Feeder-free	19	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0914i-rejf_2	22454_2#3.cram	cde497acf586952d91aaa7052afecb9b	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR203/ERR2039327/22454_2%233.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA3962628	ENA	RUN_ID	ERR2039327	http://www.ebi.ac.uk/ena/data/view/ERR2039327	Feeder-free	19	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0914i-suop_5	20484_6#4.cram	1983d0a26a2f0972cc76c21566d89c3e	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1724747/20484_6%234.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA4343052	ENA	RUN_ID	ERR1724747	http://www.ebi.ac.uk/ena/data/view/ERR1724747	Feeder-free	9	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0914i-suop_5	20509_6#4.cram	775a3826b1a3aa4ee31956a9c44209a4	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR182/ERR1823509/20509_6%234.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA4343052	ENA	RUN_ID	ERR1823509	http://www.ebi.ac.uk/ena/data/view/ERR1823509	Feeder-free	9	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0914i-vaka_5	22454_2#6.cram	6fdaa7473ad4704b0e465e2bf0652d42	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR203/ERR2039330/22454_2%236.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA3853165	ENA	RUN_ID	ERR2039330	http://www.ebi.ac.uk/ena/data/view/ERR2039330	Feeder-free	11	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0914i-vaka_5	22454_1#6.cram	b8f730fde508ddfc23a847cdca682b4d	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR203/ERR2039320/22454_1%236.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA3853165	ENA	RUN_ID	ERR2039320	http://www.ebi.ac.uk/ena/data/view/ERR2039320	Feeder-free	11	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0914i-yuvg_2	24310_4#5.cram	c776ddc1e20dd7b29517a1e4e4e1fe9e	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR227/ERR2278304/24310_4%235.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA104009796	ENA	RUN_ID	ERR2278304	http://www.ebi.ac.uk/ena/data/view/ERR2278304	Feeder-free	10	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0914i-yuvg_2	24310_5#5.cram	d683afd46e061ab44564635e9f5a0f6c	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR227/ERR2278314/24310_5%235.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA104009796	ENA	RUN_ID	ERR2278314	http://www.ebi.ac.uk/ena/data/view/ERR2278314	Feeder-free	10	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0914i-zerv_7	19888_7#5.cram	8ddbb173e6092e257bdf13f3d470f37f	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR162/ERR1629740/19888_7%235.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA4089453	ENA	RUN_ID	ERR1629740	http://www.ebi.ac.uk/ena/data/view/ERR1629740	Feeder-free	14	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0914i-zerv_7	19888_8#5.cram	c51b88e2d464993cfa8d715a1ae75049	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR162/ERR1629749/19888_8%235.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA4089453	ENA	RUN_ID	ERR1629749	http://www.ebi.ac.uk/ena/data/view/ERR1629749	Feeder-free	14	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI1013i-garx_2	17965_1#7.cram	3f5660c8c3b092263aa3475f26e65afa	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR124/ERR1243460/17965_1%237.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA2398552	ENA	RUN_ID	ERR1243460	http://www.ebi.ac.uk/ena/data/view/ERR1243460	Feeder-free	21	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI1013i-garx_2	17718_1#7.cram	73c630dc06b25f5333b363ad03931b03	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR1203457/17718_1%237.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA2398552	ENA	RUN_ID	ERR1203457	http://www.ebi.ac.uk/ena/data/view/ERR1203457	Feeder-free	21	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI1013i-hiaf_1	22454_2#1.cram	3aa108fe8520ad4053dd4aa303c4e842	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR203/ERR2039325/22454_2%231.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA2609968	ENA	RUN_ID	ERR2039325	http://www.ebi.ac.uk/ena/data/view/ERR2039325	Feeder-free	27	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI1013i-hiaf_1	22454_1#1.cram	413b86e6e79809654cf047011caac07f	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR203/ERR2039315/22454_1%231.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA2609968	ENA	RUN_ID	ERR2039315	http://www.ebi.ac.uk/ena/data/view/ERR2039315	Feeder-free	27	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI1013i-jogf_2	17718_2#2.cram	e0f451a39e0a5e078beec0cf01bf6c60	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR1203462/17718_2%232.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA2398028	ENA	RUN_ID	ERR1203462	http://www.ebi.ac.uk/ena/data/view/ERR1203462	Feeder-free	24	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI1013i-jogf_2	17965_2#2.cram	774d550f00fd97da775ac59c51a86d25	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR124/ERR1243465/17965_2%232.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA2398028	ENA	RUN_ID	ERR1243465	http://www.ebi.ac.uk/ena/data/view/ERR1243465	Feeder-free	24	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
